,label,seed,window,file,basis,n,entry,params,depth,width,r2,l2,psnr,min,max,q1,q3,std
11,abf cubic_spline x  2 @ [1],1050666582,,perlin_873099211,abf cubic_spline,2,3,2,1,1,-2.45717550750868e-08,0.035004903,9.61026716774109,2.154419e-09,0.3199904,0.0010692232463043183,0.040905497036874294,0.06070736
12,abf cubic_spline x  2 @ [1],1050666582,,perlin_46852263,abf cubic_spline,2,0,2,1,1,-5.839243977234787e-09,0.18667594,5.708937442655992,1.4154068e-08,0.69501585,0.012815248453989625,0.3121437057852745,0.211701
13,abf cubic_spline x  2 @ [1],1050666582,,perlin_46852263,abf cubic_spline,2,1,2,1,1,-5.761381394187026e-08,0.050033495,7.439022448286671,1.5967316e-10,0.27742338,0.005266408668830991,0.07836874760687351,0.060997672
14,abf cubic_spline x  2 @ [1],1050666582,,perlin_46852263,abf cubic_spline,2,2,2,1,1,-6.8056733582011475e-09,0.123408854,4.943715804726095,8.036295e-09,0.38521478,0.009892739122733474,0.22671553865075111,0.12220492
15,abf cubic_spline x  2 @ [1],1050666582,,perlin_46852263,abf cubic_spline,2,3,2,1,1,7.317348393875989e-09,0.10462222,8.135199902701627,2.09439e-08,0.68101263,0.01621423987671733,0.11012985743582249,0.15453275
0,abf cubic_spline x  2 @ [1],651762289,,perlin_778030991,abf cubic_spline,2,0,2,1,1,-4.6018966415317664e-10,0.09272656,7.825869942106816,4.2041393e-10,0.5620675,0.006766577949747443,0.08443316631019115,0.14850534
1,abf cubic_spline x  2 @ [1],651762289,,perlin_778030991,abf cubic_spline,2,1,2,1,1,-5.5942190879676446e-09,0.084518366,6.376864592867238,3.8253567e-08,0.36697316,0.014813377521932125,0.1089082844555378,0.097369984
2,abf cubic_spline x  2 @ [1],651762289,,perlin_778030991,abf cubic_spline,2,2,2,1,1,3.779235258072333e-09,0.07527636,6.511298479295591,1.316075e-10,0.33712602,0.013659682357683778,0.10587220080196857,0.08219675
3,abf cubic_spline x  2 @ [1],651762289,,perlin_778030991,abf cubic_spline,2,3,2,1,1,-9.068024331426727e-09,0.04018388,8.219131732018546,2.1143447e-07,0.2666667,0.008974236669018865,0.041904483921825886,0.05676251
4,abf cubic_spline x  2 @ [1],651762289,,perlin_297699213,abf cubic_spline,2,0,2,1,1,-2.4301231471568485e-08,0.17091908,6.537950830306554,6.07451e-10,0.7701637,0.04062306508421898,0.19893425703048706,0.1974323
5,abf cubic_spline x  2 @ [1],651762289,,perlin_297699213,abf cubic_spline,2,1,2,1,1,1.2119158898649118e-08,0.09859328,7.515168559991521,2.1613367e-08,0.5563672,0.007762057357467711,0.1328599415719509,0.12936519
6,abf cubic_spline x  2 @ [1],651762289,,perlin_297699213,abf cubic_spline,2,2,2,1,1,-2.3314229880000426e-08,0.09622389,5.564591309168324,6.17926e-08,0.34653366,0.0096015315502882,0.16518426313996315,0.0966126
7,abf cubic_spline x  2 @ [1],651762289,,perlin_297699213,abf cubic_spline,2,3,2,1,1,4.509336348768045e-09,0.06690459,8.393893277515506,5.0691193e-09,0.4622132,0.005111235077492893,0.07497519254684448,0.09851722
